Theta,deg;Re(f);Im(f);Abs(f)db;Phase(f)deg
-90,1.8011747709517677E-34,2.7179303735576842E-34,-669.7341051897879,56.46752981725674,
-89,1.4549312646190278E-05,2.206184250934857E-05,-91.55891171809887,56.596003898206845,
-88,5.718886353136462E-05,8.800052784689275E-05,-79.58028942990444,56.98138700660736,
-87,0.00012491044576045838,0.00019700639370258272,-72.64288241354228,57.623561751030586,
-86,0.00021276291593648087,0.0003475014838308444,-67.79825622588174,58.52233251882819,
-84.99999999999999,0.0003139668077667452,0.0005368041558768974,-64.12587804233486,59.67742553571781,
-83.99999999999999,0.0004201154030839324,0.0007606764955270908,-61.21980758589845,61.08848894917673,
-82.99999999999999,0.0005215002511806402,0.0010127764548918928,-58.86832837316342,62.75509293562001,
-81.99999999999999,0.0006076055901454655,0.0012840495371450387,-56.950857750256894,64.67672983132857,
-80.99999999999999,0.0006678182387298718,0.001562111880537514,-55.39677380517716,66.8528142870889,
-79.99999999999999,0.0006923953277052535,0.0018306975543494106,-54.16703172122753,69.28268344649503,
-78.99999999999999,0.000673719424990259,0.002069266701947657,-53.24610081399121,71.9655971478632,
-77.99999999999999,0.0006078467605620322,0.002252895646198532,-52.64000801701908,74.90073814968929,
-76.99999999999999,0.000496317220442413,0.002352591610856105,-52.379956730696186,78.08721237959084,
-75.99999999999999,0.00034814323290773485,0.0023361881518940194,-52.53445289544719,81.52404920664974,
-74.99999999999997,0.0001818288880664644,0.002169976042309834,-53.24051476756039,85.21020173707518,
-73.99999999999997,2.719339560056787E-05,0.0018212003056087465,-54.791877549241896,89.14454713309661,
-72.99999999999997,-7.330944426849542E-05,0.0012614989758339694,-57.96762003367847,93.32588695499496,
-71.99999999999997,-6.416110346732391E-05,0.00047126543199656575,-66.45492511173397,97.7529475261506,
-70.99999999999997,0.0001223209556052518,-0.0005552210084224643,-64.90484596689012,-77.57561967895995,
-69.99999999999997,0.0005632949361414972,-0.0018042317812825646,-54.470212581158876,-72.66123762403178,
-68.99999999999997,0.0013405110959182965,-0.0032371434932729603,-49.109407147762205,-67.50540327744378,
-67.99999999999997,0.0025329628335057142,-0.004785890812656968,-45.32826382689891,-62.109687156279165,
-66.99999999999997,0.004207048846977047,-0.0063503120227521885,-42.363794411258844,-56.4757328479408,
-65.99999999999997,0.00640458836734106,-0.0077985320856180426,-39.9209928663608,-50.605256509487575,
-64.99999999999996,0.009129509329980816,-0.008971558348022565,-37.85588543636178,-44.500046344880495,
-63.999999999999964,0.012334587213350035,-0.009693110291111782,-36.08891158944735,-38.161962060278704,
-62.999999999999964,0.015910186045818658,-0.009785307341190968,-34.57316134082356,-31.592934297553573,
-61.99999999999996,0.019677443661185245,-0.009090156739030722,-33.280567242784265,-24.794964046197325,
-60.99999999999996,0.023388619650554603,-0.007495812829139159,-32.19528055328492,-17.7701220338016,
-59.99999999999996,0.026737235659156106,-0.004965372588560254,-31.310414460484314,-10.520548095294636,
-58.99999999999996,0.029380035710108342,-0.0015646561524668757,-30.62665369164715,-3.0484505211266737,
-57.99999999999996,0.030971568133772893,0.0025157957718330926,-30.15217468050348,4.643894615398069,
-56.99999999999995,0.03121030932871037,0.006950108601111718,-29.903845038098122,12.554144151432865,
-55.99999999999995,0.029892807209347897,0.01128356126020845,-29.910173587521065,20.679888548340923,
-54.99999999999995,0.026969576442748982,0.014960960057338643,-30.21733464129447,29.018652625663446,
-53.99999999999995,0.02259386662565951,0.017379460727642196,-30.90161415993441,37.56789631508262,
-52.99999999999995,0.017152548377135715,0.017964813141187794,-32.09753954479177,46.32501543415271,
-51.99999999999994,0.011267915020231828,0.016265257328464316,-34.0724105098967,55.28734247955738,
-50.99999999999994,0.005760844461888759,0.012051947232393277,-37.48515668695303,64.45214743965926,
-49.99999999999994,0.0015699713991887657,0.005409740274674488,-44.985285587215856,73.81663862608583,
